collection_title,chapter_order,chapter_title,subcollection_path,module_order,module_id,module_title,row_type,section_order,section_level,section_id,section_title,source_path
intermediate-algebra-2e,9,Quadratic Equations and Functions,Quadratic Equations and Functions,7,m81404,Graph Quadratic Functions Using Properties,section,2,1,fs-id1169147851221,Find the Axis of Symmetry and Vertex of a Parabola,PREALG/modules/m81404/index.cnxml
intermediate-algebra-2e,9,Quadratic Equations and Functions,Quadratic Equations and Functions,7,m81404,Graph Quadratic Functions Using Properties,section,3,1,fs-id1169147856138,Find the Intercepts of a Parabola,PREALG/modules/m81404/index.cnxml
intermediate-algebra-2e,9,Quadratic Equations and Functions,Quadratic Equations and Functions,7,m81404,Graph Quadratic Functions Using Properties,section,4,1,fs-id1169147846543,Graph Quadratic Functions Using Properties,PREALG/modules/m81404/index.cnxml
intermediate-algebra-2e,9,Quadratic Equations and Functions,Quadratic Equations and Functions,7,m81404,Graph Quadratic Functions Using Properties,section,5,1,fs-id1169147979390,Solve Maximum and Minimum Applications,PREALG/modules/m81404/index.cnxml
intermediate-algebra-2e,9,Quadratic Equations and Functions,Quadratic Equations and Functions,7,m81404,Graph Quadratic Functions Using Properties,section,6,1,fs-id1169147982432,Key Concepts,PREALG/modules/m81404/index.cnxml
intermediate-algebra-2e,9,Quadratic Equations and Functions,Quadratic Equations and Functions,7,m81404,Graph Quadratic Functions Using Properties,section,7,2,fs-id1169148054112,Practice Makes Perfect,PREALG/modules/m81404/index.cnxml
intermediate-algebra-2e,9,Quadratic Equations and Functions,Quadratic Equations and Functions,7,m81404,Graph Quadratic Functions Using Properties,section,8,2,fs-id1169147946529,Writing Exercise,PREALG/modules/m81404/index.cnxml
intermediate-algebra-2e,9,Quadratic Equations and Functions,Quadratic Equations and Functions,7,m81404,Graph Quadratic Functions Using Properties,section,9,2,fs-id1169147946650,Self Check,PREALG/modules/m81404/index.cnxml
intermediate-algebra-2e,9,Quadratic Equations and Functions,Quadratic Equations and Functions,8,m81405,Graph Quadratic Functions Using Transformations,module,,,,,PREALG/modules/m81405/index.cnxml
intermediate-algebra-2e,9,Quadratic Equations and Functions,Quadratic Equations and Functions,8,m81405,Graph Quadratic Functions Using Transformations,section,1,1,fs-id1169149172251,Graph Quadratic Functions of the form f(x)=x2+k,PREALG/modules/m81405/index.cnxml
intermediate-algebra-2e,9,Quadratic Equations and Functions,Quadratic Equations and Functions,8,m81405,Graph Quadratic Functions Using Transformations,section,2,1,fs-id1169148858909,Graph Quadratic Functions of the form f(x)=(x−h)2,PREALG/modules/m81405/index.cnxml
intermediate-algebra-2e,9,Quadratic Equations and Functions,Quadratic Equations and Functions,8,m81405,Graph Quadratic Functions Using Transformations,section,3,1,fs-id1169148968555,Graph Quadratic Functions of the Form f(x)=ax2,PREALG/modules/m81405/index.cnxml
intermediate-algebra-2e,9,Quadratic Equations and Functions,Quadratic Equations and Functions,8,m81405,Graph Quadratic Functions Using Transformations,section,4,1,fs-id1169149065202,Graph Quadratic Functions Using Transformations,PREALG/modules/m81405/index.cnxml
intermediate-algebra-2e,9,Quadratic Equations and Functions,Quadratic Equations and Functions,8,m81405,Graph Quadratic Functions Using Transformations,section,5,1,fs-id1169149194051,Find a Quadratic Function from its Graph,PREALG/modules/m81405/index.cnxml
intermediate-algebra-2e,9,Quadratic Equations and Functions,Quadratic Equations and Functions,8,m81405,Graph Quadratic Functions Using Transformations,section,6,1,fs-id1169144768465,Key Concepts,PREALG/modules/m81405/index.cnxml
intermediate-algebra-2e,9,Quadratic Equations and Functions,Quadratic Equations and Functions,8,m81405,Graph Quadratic Functions Using Transformations,section,7,2,fs-id1169144374340,Practice Makes Perfect,PREALG/modules/m81405/index.cnxml
intermediate-algebra-2e,9,Quadratic Equations and Functions,Quadratic Equations and Functions,8,m81405,Graph Quadratic Functions Using Transformations,section,8,2,fs-id1169149339224,Writing Exercise,PREALG/modules/m81405/index.cnxml
intermediate-algebra-2e,9,Quadratic Equations and Functions,Quadratic Equations and Functions,8,m81405,Graph Quadratic Functions Using Transformations,section,9,2,fs-id1169146628009,Self Check,PREALG/modules/m81405/index.cnxml
intermediate-algebra-2e,9,Quadratic Equations and Functions,Quadratic Equations and Functions,9,m81406,Solve Quadratic Inequalities,module,,,,,PREALG/modules/m81406/index.cnxml
intermediate-algebra-2e,9,Quadratic Equations and Functions,Quadratic Equations and Functions,9,m81406,Solve Quadratic Inequalities,section,1,1,fs-id1169144377740,Solve Quadratic Inequalities Graphically,PREALG/modules/m81406/index.cnxml
intermediate-algebra-2e,9,Quadratic Equations and Functions,Quadratic Equations and Functions,9,m81406,Solve Quadratic Inequalities,section,2,1,fs-id1169149157937,Solve Quadratic Inequalities Algebraically,PREALG/modules/m81406/index.cnxml
intermediate-algebra-2e,9,Quadratic Equations and Functions,Quadratic Equations and Functions,9,m81406,Solve Quadratic Inequalities,section,3,1,fs-id1169148894040,Key Concepts,PREALG/modules/m81406/index.cnxml
intermediate-algebra-2e,9,Quadratic Equations and Functions,Quadratic Equations and Functions,9,m81406,Solve Quadratic Inequalities,section,4,1,fs-id1169148867354,Section Exercises,PREALG/modules/m81406/index.cnxml
intermediate-algebra-2e,9,Quadratic Equations and Functions,Quadratic Equations and Functions,9,m81406,Solve Quadratic Inequalities,section,5,2,fs-id1169148894275,Practice Makes Perfect,PREALG/modules/m81406/index.cnxml
intermediate-algebra-2e,9,Quadratic Equations and Functions,Quadratic Equations and Functions,9,m81406,Solve Quadratic Inequalities,section,6,2,fs-id1169149330036,Writing Exercises,PREALG/modules/m81406/index.cnxml
intermediate-algebra-2e,9,Quadratic Equations and Functions,Quadratic Equations and Functions,9,m81406,Solve Quadratic Inequalities,section,7,2,fs-id1169148871792,Self Check,PREALG/modules/m81406/index.cnxml
intermediate-algebra-2e,9,Quadratic Equations and Functions,Quadratic Equations and Functions,9,m81406,Solve Quadratic Inequalities,section,8,1,fs-id1169148997490,Chapter Review Exercises,PREALG/modules/m81406/index.cnxml
intermediate-algebra-2e,9,Quadratic Equations and Functions,Quadratic Equations and Functions,9,m81406,Solve Quadratic Inequalities,section,9,2,fs-id1169148993623,Solve Quadratic Equations Using the Square Root Property,PREALG/modules/m81406/index.cnxml
intermediate-algebra-2e,9,Quadratic Equations and Functions,Quadratic Equations and Functions,9,m81406,Solve Quadratic Inequalities,section,10,2,fs-id1169149329012,Solve Quadratic Equations by Completing the Square,PREALG/modules/m81406/index.cnxml
intermediate-algebra-2e,9,Quadratic Equations and Functions,Quadratic Equations and Functions,9,m81406,Solve Quadratic Inequalities,section,11,2,fs-id1169149005906,Solve Quadratic Equations Using the Quadratic Formula,PREALG/modules/m81406/index.cnxml
intermediate-algebra-2e,9,Quadratic Equations and Functions,Quadratic Equations and Functions,9,m81406,Solve Quadratic Inequalities,section,12,2,fs-id1169149109187,Solve Equations in Quadratic Form,PREALG/modules/m81406/index.cnxml
intermediate-algebra-2e,9,Quadratic Equations and Functions,Quadratic Equations and Functions,9,m81406,Solve Quadratic Inequalities,section,13,2,fs-id1169149009036,Solve Applications of Quadratic Equations,PREALG/modules/m81406/index.cnxml
intermediate-algebra-2e,9,Quadratic Equations and Functions,Quadratic Equations and Functions,9,m81406,Solve Quadratic Inequalities,section,14,2,fs-id1169148969732,Graph Quadratic Functions Using Properties,PREALG/modules/m81406/index.cnxml
intermediate-algebra-2e,9,Quadratic Equations and Functions,Quadratic Equations and Functions,9,m81406,Solve Quadratic Inequalities,section,15,2,fs-id1169144376789,Graph Quadratic Functions Using Transformations,PREALG/modules/m81406/index.cnxml
intermediate-algebra-2e,9,Quadratic Equations and Functions,Quadratic Equations and Functions,9,m81406,Solve Quadratic Inequalities,section,16,2,fs-id1169148924238,Solve Quadratic Inequalities,PREALG/modules/m81406/index.cnxml
intermediate-algebra-2e,9,Quadratic Equations and Functions,Quadratic Equations and Functions,9,m81406,Solve Quadratic Inequalities,section,17,1,fs-id1169149012734,Practice Test,PREALG/modules/m81406/index.cnxml
intermediate-algebra-2e,10,Exponential and Logarithmic Functions,Exponential and Logarithmic Functions,1,m81407,Introduction,module,,,,,PREALG/modules/m81407/index.cnxml
intermediate-algebra-2e,10,Exponential and Logarithmic Functions,Exponential and Logarithmic Functions,2,m81408,Finding Composite and Inverse Functions,module,,,,,PREALG/modules/m81408/index.cnxml
intermediate-algebra-2e,10,Exponential and Logarithmic Functions,Exponential and Logarithmic Functions,2,m81408,Finding Composite and Inverse Functions,section,1,1,fs-id1167829579930,Find and Evaluate Composite Functions,PREALG/modules/m81408/index.cnxml
intermediate-algebra-2e,10,Exponential and Logarithmic Functions,Exponential and Logarithmic Functions,2,m81408,Finding Composite and Inverse Functions,section,2,1,fs-id1167836534688,Determine Whether a Function is One-to-One,PREALG/modules/m81408/index.cnxml
intermediate-algebra-2e,10,Exponential and Logarithmic Functions,Exponential and Logarithmic Functions,2,m81408,Finding Composite and Inverse Functions,section,3,1,fs-id1167836509386,Find the Inverse of a Function,PREALG/modules/m81408/index.cnxml
intermediate-algebra-2e,10,Exponential and Logarithmic Functions,Exponential and Logarithmic Functions,2,m81408,Finding Composite and Inverse Functions,section,4,1,fs-id1167829906171,Key Concepts,PREALG/modules/m81408/index.cnxml
intermediate-algebra-2e,10,Exponential and Logarithmic Functions,Exponential and Logarithmic Functions,2,m81408,Finding Composite and Inverse Functions,section,5,2,fs-id1167833020692,Practice Makes Perfect,PREALG/modules/m81408/index.cnxml
intermediate-algebra-2e,10,Exponential and Logarithmic Functions,Exponential and Logarithmic Functions,2,m81408,Finding Composite and Inverse Functions,section,6,2,fs-id1167836514906,Writing Exercises,PREALG/modules/m81408/index.cnxml
intermediate-algebra-2e,10,Exponential and Logarithmic Functions,Exponential and Logarithmic Functions,2,m81408,Finding Composite and Inverse Functions,section,7,2,fs-id1167829751160,Self Check,PREALG/modules/m81408/index.cnxml
intermediate-algebra-2e,10,Exponential and Logarithmic Functions,Exponential and Logarithmic Functions,3,m81409,Evaluate and Graph Exponential Functions,module,,,,,PREALG/modules/m81409/index.cnxml
intermediate-algebra-2e,10,Exponential and Logarithmic Functions,Exponential and Logarithmic Functions,3,m81409,Evaluate and Graph Exponential Functions,section,1,1,fs-id1167836378139,Graph Exponential Functions,PREALG/modules/m81409/index.cnxml
intermediate-algebra-2e,10,Exponential and Logarithmic Functions,Exponential and Logarithmic Functions,3,m81409,Evaluate and Graph Exponential Functions,section,2,1,fs-id1167829893501,Solve Exponential Equations,PREALG/modules/m81409/index.cnxml
intermediate-algebra-2e,10,Exponential and Logarithmic Functions,Exponential and Logarithmic Functions,3,m81409,Evaluate and Graph Exponential Functions,section,3,1,fs-id1167836362502,Use Exponential Models in Applications,PREALG/modules/m81409/index.cnxml
intermediate-algebra-2e,10,Exponential and Logarithmic Functions,Exponential and Logarithmic Functions,3,m81409,Evaluate and Graph Exponential Functions,section,4,1,fs-id1167836684031,Key Concepts,PREALG/modules/m81409/index.cnxml
intermediate-algebra-2e,10,Exponential and Logarithmic Functions,Exponential and Logarithmic Functions,3,m81409,Evaluate and Graph Exponential Functions,section,5,2,fs-id1167836526899,Practice Makes Perfect,PREALG/modules/m81409/index.cnxml
intermediate-algebra-2e,10,Exponential and Logarithmic Functions,Exponential and Logarithmic Functions,3,m81409,Evaluate and Graph Exponential Functions,section,6,2,fs-id1167836618816,Writing Exercises,PREALG/modules/m81409/index.cnxml
intermediate-algebra-2e,10,Exponential and Logarithmic Functions,Exponential and Logarithmic Functions,3,m81409,Evaluate and Graph Exponential Functions,section,7,2,fs-id1167833137906,Self Check,PREALG/modules/m81409/index.cnxml
intermediate-algebra-2e,10,Exponential and Logarithmic Functions,Exponential and Logarithmic Functions,4,m81410,Evaluate and Graph Logarithmic Functions,module,,,,,PREALG/modules/m81410/index.cnxml
intermediate-algebra-2e,10,Exponential and Logarithmic Functions,Exponential and Logarithmic Functions,4,m81410,Evaluate and Graph Logarithmic Functions,section,1,1,fs-id1167834185927,Convert Between Exponential and Logarithmic Form,PREALG/modules/m81410/index.cnxml
intermediate-algebra-2e,10,Exponential and Logarithmic Functions,Exponential and Logarithmic Functions,4,m81410,Evaluate and Graph Logarithmic Functions,section,2,1,fs-id1167834537381,Evaluate Logarithmic Functions,PREALG/modules/m81410/index.cnxml
intermediate-algebra-2e,10,Exponential and Logarithmic Functions,Exponential and Logarithmic Functions,4,m81410,Evaluate and Graph Logarithmic Functions,section,3,1,fs-id1167835233646,Graph Logarithmic Functions,PREALG/modules/m81410/index.cnxml
intermediate-algebra-2e,10,Exponential and Logarithmic Functions,Exponential and Logarithmic Functions,4,m81410,Evaluate and Graph Logarithmic Functions,section,4,1,fs-id1167834473423,Solve Logarithmic Equations,PREALG/modules/m81410/index.cnxml
intermediate-algebra-2e,10,Exponential and Logarithmic Functions,Exponential and Logarithmic Functions,4,m81410,Evaluate and Graph Logarithmic Functions,section,5,1,fs-id1167831920506,Use Logarithmic Models in Applications,PREALG/modules/m81410/index.cnxml
intermediate-algebra-2e,10,Exponential and Logarithmic Functions,Exponential and Logarithmic Functions,4,m81410,Evaluate and Graph Logarithmic Functions,section,6,1,fs-id1167832076686,Key Concepts,PREALG/modules/m81410/index.cnxml
intermediate-algebra-2e,10,Exponential and Logarithmic Functions,Exponential and Logarithmic Functions,4,m81410,Evaluate and Graph Logarithmic Functions,section,7,2,fs-id1167835334266,Practice Makes Perfect,PREALG/modules/m81410/index.cnxml
intermediate-algebra-2e,10,Exponential and Logarithmic Functions,Exponential and Logarithmic Functions,4,m81410,Evaluate and Graph Logarithmic Functions,section,8,2,fs-id1167831112276,Writing Exercises,PREALG/modules/m81410/index.cnxml
intermediate-algebra-2e,10,Exponential and Logarithmic Functions,Exponential and Logarithmic Functions,4,m81410,Evaluate and Graph Logarithmic Functions,section,9,2,fs-id1167835216593,Self Check,PREALG/modules/m81410/index.cnxml
intermediate-algebra-2e,10,Exponential and Logarithmic Functions,Exponential and Logarithmic Functions,5,m81411,Use the Properties of Logarithms,module,,,,,PREALG/modules/m81411/index.cnxml
intermediate-algebra-2e,10,Exponential and Logarithmic Functions,Exponential and Logarithmic Functions,5,m81411,Use the Properties of Logarithms,section,1,1,fs-id1167833024608,Use the Properties of Logarithms,PREALG/modules/m81411/index.cnxml
intermediate-algebra-2e,10,Exponential and Logarithmic Functions,Exponential and Logarithmic Functions,5,m81411,Use the Properties of Logarithms,section,2,1,fs-id1167825660092,Use the Change-of-Base Formula,PREALG/modules/m81411/index.cnxml
intermediate-algebra-2e,10,Exponential and Logarithmic Functions,Exponential and Logarithmic Functions,5,m81411,Use the Properties of Logarithms,section,3,1,fs-id1167836540486,Key Concepts,PREALG/modules/m81411/index.cnxml
intermediate-algebra-2e,10,Exponential and Logarithmic Functions,Exponential and Logarithmic Functions,5,m81411,Use the Properties of Logarithms,section,4,2,fs-id1167829579256,Practice Makes Perfect,PREALG/modules/m81411/index.cnxml
intermediate-algebra-2e,10,Exponential and Logarithmic Functions,Exponential and Logarithmic Functions,5,m81411,Use the Properties of Logarithms,section,5,2,fs-id1167833142624,Writing Exercises,PREALG/modules/m81411/index.cnxml
intermediate-algebra-2e,10,Exponential and Logarithmic Functions,Exponential and Logarithmic Functions,5,m81411,Use the Properties of Logarithms,section,6,2,fs-id1167829789208,Self Check,PREALG/modules/m81411/index.cnxml
intermediate-algebra-2e,10,Exponential and Logarithmic Functions,Exponential and Logarithmic Functions,6,m81450,Solve Exponential and Logarithmic Equations,module,,,,,PREALG/modules/m81450/index.cnxml
intermediate-algebra-2e,10,Exponential and Logarithmic Functions,Exponential and Logarithmic Functions,6,m81450,Solve Exponential and Logarithmic Equations,section,1,1,fs-id1167824734415,Solve Logarithmic Equations Using the Properties of Logarithms,PREALG/modules/m81450/index.cnxml
intermediate-algebra-2e,10,Exponential and Logarithmic Functions,Exponential and Logarithmic Functions,6,m81450,Solve Exponential and Logarithmic Equations,section,2,1,fs-id1167830087819,Solve Exponential Equations Using Logarithms,PREALG/modules/m81450/index.cnxml
intermediate-algebra-2e,10,Exponential and Logarithmic Functions,Exponential and Logarithmic Functions,6,m81450,Solve Exponential and Logarithmic Equations,section,3,1,fs-id1167836538850,Use Exponential Models in Applications,PREALG/modules/m81450/index.cnxml
intermediate-algebra-2e,10,Exponential and Logarithmic Functions,Exponential and Logarithmic Functions,6,m81450,Solve Exponential and Logarithmic Equations,section,4,1,fs-id1167836296829,Key Concepts,PREALG/modules/m81450/index.cnxml
intermediate-algebra-2e,10,Exponential and Logarithmic Functions,Exponential and Logarithmic Functions,6,m81450,Solve Exponential and Logarithmic Equations,section,5,1,fs-id1167836704823,Section Exercises,PREALG/modules/m81450/index.cnxml
intermediate-algebra-2e,10,Exponential and Logarithmic Functions,Exponential and Logarithmic Functions,6,m81450,Solve Exponential and Logarithmic Equations,section,6,2,fs-id1167836625616,Practice Makes Perfect,PREALG/modules/m81450/index.cnxml
intermediate-algebra-2e,10,Exponential and Logarithmic Functions,Exponential and Logarithmic Functions,6,m81450,Solve Exponential and Logarithmic Equations,section,7,2,fs-id1167829692353,Writing Exercises,PREALG/modules/m81450/index.cnxml
intermediate-algebra-2e,10,Exponential and Logarithmic Functions,Exponential and Logarithmic Functions,6,m81450,Solve Exponential and Logarithmic Equations,section,8,2,fs-id1167833378531,Self Check,PREALG/modules/m81450/index.cnxml
intermediate-algebra-2e,10,Exponential and Logarithmic Functions,Exponential and Logarithmic Functions,6,m81450,Solve Exponential and Logarithmic Equations,section,9,1,fs-id1167829741443,Chapter Review Exercises,PREALG/modules/m81450/index.cnxml
intermediate-algebra-2e,10,Exponential and Logarithmic Functions,Exponential and Logarithmic Functions,6,m81450,Solve Exponential and Logarithmic Equations,section,10,2,fs-id1167829812701,Finding Composite and Inverse Functions,PREALG/modules/m81450/index.cnxml
intermediate-algebra-2e,10,Exponential and Logarithmic Functions,Exponential and Logarithmic Functions,6,m81450,Solve Exponential and Logarithmic Equations,section,11,2,fs-id1167824740926,Evaluate and Graph Exponential Functions,PREALG/modules/m81450/index.cnxml
intermediate-algebra-2e,10,Exponential and Logarithmic Functions,Exponential and Logarithmic Functions,6,m81450,Solve Exponential and Logarithmic Equations,section,12,2,fs-id1167836400065,Evaluate and Graph Logarithmic Functions,PREALG/modules/m81450/index.cnxml
intermediate-algebra-2e,10,Exponential and Logarithmic Functions,Exponential and Logarithmic Functions,6,m81450,Solve Exponential and Logarithmic Equations,section,13,2,fs-id1167836511866,Use the Properties of Logarithms,PREALG/modules/m81450/index.cnxml
intermediate-algebra-2e,10,Exponential and Logarithmic Functions,Exponential and Logarithmic Functions,6,m81450,Solve Exponential and Logarithmic Equations,section,14,2,fs-id1167836666265,Solve Exponential and Logarithmic Equations,PREALG/modules/m81450/index.cnxml
intermediate-algebra-2e,10,Exponential and Logarithmic Functions,Exponential and Logarithmic Functions,6,m81450,Solve Exponential and Logarithmic Equations,section,15,1,fs-id1167833071677,Practice Test,PREALG/modules/m81450/index.cnxml
intermediate-algebra-2e,11,Conics,Conics,1,m81412,Introduction,module,,,,,PREALG/modules/m81412/index.cnxml
intermediate-algebra-2e,11,Conics,Conics,2,m81452,Distance and Midpoint Formulas; Circles,module,,,,,PREALG/modules/m81452/index.cnxml
intermediate-algebra-2e,11,Conics,Conics,2,m81452,Distance and Midpoint Formulas; Circles,section,1,1,fs-id1169145970589,Use the Distance Formula,PREALG/modules/m81452/index.cnxml
intermediate-algebra-2e,11,Conics,Conics,2,m81452,Distance and Midpoint Formulas; Circles,section,2,1,fs-id1169145607214,Use the Midpoint Formula,PREALG/modules/m81452/index.cnxml
intermediate-algebra-2e,11,Conics,Conics,2,m81452,Distance and Midpoint Formulas; Circles,section,3,1,fs-id1169147770758,Write the Equation of a Circle in Standard Form,PREALG/modules/m81452/index.cnxml
intermediate-algebra-2e,11,Conics,Conics,2,m81452,Distance and Midpoint Formulas; Circles,section,4,1,fs-id1169145661367,Graph a Circle,PREALG/modules/m81452/index.cnxml
intermediate-algebra-2e,11,Conics,Conics,2,m81452,Distance and Midpoint Formulas; Circles,section,5,1,fs-id1169147960019,Key Concepts,PREALG/modules/m81452/index.cnxml
intermediate-algebra-2e,11,Conics,Conics,2,m81452,Distance and Midpoint Formulas; Circles,section,6,2,fs-id1169145506799,Practice Makes Perfect,PREALG/modules/m81452/index.cnxml
intermediate-algebra-2e,11,Conics,Conics,2,m81452,Distance and Midpoint Formulas; Circles,section,7,2,fs-id1169147873338,Writing Exercises,PREALG/modules/m81452/index.cnxml
intermediate-algebra-2e,11,Conics,Conics,2,m81452,Distance and Midpoint Formulas; Circles,section,8,2,fs-id1169145499937,Self Check,PREALG/modules/m81452/index.cnxml
intermediate-algebra-2e,11,Conics,Conics,3,m81413,Parabolas,module,,,,,PREALG/modules/m81413/index.cnxml
intermediate-algebra-2e,11,Conics,Conics,3,m81413,Parabolas,section,1,1,fs-id1163872698598,Graph Vertical Parabolas,PREALG/modules/m81413/index.cnxml
intermediate-algebra-2e,11,Conics,Conics,3,m81413,Parabolas,section,2,1,fs-id1163871876982,Graph Horizontal Parabolas,PREALG/modules/m81413/index.cnxml
intermediate-algebra-2e,11,Conics,Conics,3,m81413,Parabolas,section,3,1,fs-id1163872566004,Solve Applications with Parabolas,PREALG/modules/m81413/index.cnxml
intermediate-algebra-2e,11,Conics,Conics,3,m81413,Parabolas,section,4,1,fs-id1163871997815,Key Concepts,PREALG/modules/m81413/index.cnxml
intermediate-algebra-2e,11,Conics,Conics,3,m81413,Parabolas,section,5,2,fs-id1163872014554,Practice Makes Perfect,PREALG/modules/m81413/index.cnxml
intermediate-algebra-2e,11,Conics,Conics,3,m81413,Parabolas,section,6,2,fs-id1163872664992,Writing Exercises,PREALG/modules/m81413/index.cnxml
intermediate-algebra-2e,11,Conics,Conics,3,m81413,Parabolas,section,7,2,fs-id1163872554329,Self Check,PREALG/modules/m81413/index.cnxml
intermediate-algebra-2e,11,Conics,Conics,4,m81414,Ellipses,module,,,,,PREALG/modules/m81414/index.cnxml
intermediate-algebra-2e,11,Conics,Conics,4,m81414,Ellipses,section,1,1,fs-id1163872520186,Graph an Ellipse with Center at the Origin,PREALG/modules/m81414/index.cnxml
intermediate-algebra-2e,11,Conics,Conics,4,m81414,Ellipses,section,2,1,fs-id1163872654447,Find the Equation of an Ellipse with Center at the Origin,PREALG/modules/m81414/index.cnxml
intermediate-algebra-2e,11,Conics,Conics,4,m81414,Ellipses,section,3,1,fs-id1163872533788,Graph an Ellipse with Center Not at the Origin,PREALG/modules/m81414/index.cnxml
intermediate-algebra-2e,11,Conics,Conics,4,m81414,Ellipses,section,4,2,fs-id1171792588082,Solve Application with Ellipses,PREALG/modules/m81414/index.cnxml
intermediate-algebra-2e,11,Conics,Conics,4,m81414,Ellipses,section,5,1,fs-id1163872697768,Key Concepts,PREALG/modules/m81414/index.cnxml
intermediate-algebra-2e,11,Conics,Conics,4,m81414,Ellipses,section,6,2,fs-id1163871876800,Practice Makes Perfect,PREALG/modules/m81414/index.cnxml
intermediate-algebra-2e,11,Conics,Conics,4,m81414,Ellipses,section,7,2,fs-id1163863474708,Writing Exercises,PREALG/modules/m81414/index.cnxml
intermediate-algebra-2e,11,Conics,Conics,4,m81414,Ellipses,section,8,2,fs-id1163872095843,Self Check,PREALG/modules/m81414/index.cnxml
intermediate-algebra-2e,11,Conics,Conics,5,m81415,Hyperbolas,module,,,,,PREALG/modules/m81415/index.cnxml
intermediate-algebra-2e,11,Conics,Conics,5,m81415,Hyperbolas,section,1,1,fs-id1163870348934,"Graph a Hyperbola with Center at (0, 0)",PREALG/modules/m81415/index.cnxml
intermediate-algebra-2e,11,Conics,Conics,5,m81415,Hyperbolas,section,2,1,fs-id1163873912654,"Graph a Hyperbola with Center at (h,k)",PREALG/modules/m81415/index.cnxml
intermediate-algebra-2e,11,Conics,Conics,5,m81415,Hyperbolas,section,3,1,fs-id1163873662594,Identify Conic Sections by their Equations,PREALG/modules/m81415/index.cnxml
intermediate-algebra-2e,11,Conics,Conics,5,m81415,Hyperbolas,section,4,1,fs-id1163873870675,Key Concepts,PREALG/modules/m81415/index.cnxml
intermediate-algebra-2e,11,Conics,Conics,5,m81415,Hyperbolas,section,5,2,fs-id1163873782017,Practice Makes Perfect,PREALG/modules/m81415/index.cnxml
intermediate-algebra-2e,11,Conics,Conics,5,m81415,Hyperbolas,section,6,2,fs-id1163874054189,Writing Exercises,PREALG/modules/m81415/index.cnxml
intermediate-algebra-2e,11,Conics,Conics,5,m81415,Hyperbolas,section,7,2,fs-id1163873861995,Self Check,PREALG/modules/m81415/index.cnxml
intermediate-algebra-2e,11,Conics,Conics,6,m81453,Solve Systems of Nonlinear Equations,module,,,,,PREALG/modules/m81453/index.cnxml
intermediate-algebra-2e,11,Conics,Conics,6,m81453,Solve Systems of Nonlinear Equations,section,1,1,fs-id1163873610411,Solve a System of Nonlinear Equations Using Graphing,PREALG/modules/m81453/index.cnxml
intermediate-algebra-2e,11,Conics,Conics,6,m81453,Solve Systems of Nonlinear Equations,section,2,1,fs-id1163873506935,Solve a System of Nonlinear Equations Using Substitution,PREALG/modules/m81453/index.cnxml
intermediate-algebra-2e,11,Conics,Conics,6,m81453,Solve Systems of Nonlinear Equations,section,3,1,fs-id1163873642794,Solve a System of Nonlinear Equations Using Elimination,PREALG/modules/m81453/index.cnxml
intermediate-algebra-2e,11,Conics,Conics,6,m81453,Solve Systems of Nonlinear Equations,section,4,1,fs-id1163873764789,Use a System of Nonlinear Equations to Solve Applications,PREALG/modules/m81453/index.cnxml
intermediate-algebra-2e,11,Conics,Conics,6,m81453,Solve Systems of Nonlinear Equations,section,5,1,fs-id1163873869190,Key Concepts,PREALG/modules/m81453/index.cnxml
intermediate-algebra-2e,11,Conics,Conics,6,m81453,Solve Systems of Nonlinear Equations,section,6,1,fs-id1163873870804,Section Exercises,PREALG/modules/m81453/index.cnxml
intermediate-algebra-2e,11,Conics,Conics,6,m81453,Solve Systems of Nonlinear Equations,section,7,2,fs-id1163873724382,Practice Makes Perfect,PREALG/modules/m81453/index.cnxml
intermediate-algebra-2e,11,Conics,Conics,6,m81453,Solve Systems of Nonlinear Equations,section,8,2,fs-id1163873863799,Writing Exercises,PREALG/modules/m81453/index.cnxml
intermediate-algebra-2e,11,Conics,Conics,6,m81453,Solve Systems of Nonlinear Equations,section,9,2,fs-id1163873616410,Self Check,PREALG/modules/m81453/index.cnxml
intermediate-algebra-2e,11,Conics,Conics,6,m81453,Solve Systems of Nonlinear Equations,section,10,1,fs-id1163874006441,Chapter Review Exercises,PREALG/modules/m81453/index.cnxml
intermediate-algebra-2e,11,Conics,Conics,6,m81453,Solve Systems of Nonlinear Equations,section,11,2,fs-id1163874006445,Distance and Midpoint Formulas; Circles,PREALG/modules/m81453/index.cnxml
intermediate-algebra-2e,11,Conics,Conics,6,m81453,Solve Systems of Nonlinear Equations,section,12,2,fs-id1163870623961,Parabolas,PREALG/modules/m81453/index.cnxml
intermediate-algebra-2e,11,Conics,Conics,6,m81453,Solve Systems of Nonlinear Equations,section,13,2,fs-id1163870644426,Ellipses,PREALG/modules/m81453/index.cnxml
intermediate-algebra-2e,11,Conics,Conics,6,m81453,Solve Systems of Nonlinear Equations,section,14,2,fs-id1163873694035,Hyperbolas,PREALG/modules/m81453/index.cnxml
intermediate-algebra-2e,11,Conics,Conics,6,m81453,Solve Systems of Nonlinear Equations,section,15,2,fs-id1163869201327,Solve Systems of Nonlinear Equations,PREALG/modules/m81453/index.cnxml
intermediate-algebra-2e,11,Conics,Conics,6,m81453,Solve Systems of Nonlinear Equations,section,16,1,fs-id1163873803334,Practice Test,PREALG/modules/m81453/index.cnxml
intermediate-algebra-2e,12,"Sequences, Series and Binomial Theorem","Sequences, Series and Binomial Theorem",1,m81416,Introduction,module,,,,,PREALG/modules/m81416/index.cnxml
